id,category,title,visualType,visualItem,operandA,operandB,operator,correctAnswer,timerSeconds,optionsText,explanation
"q_coding_algoritma_259","coding_algoritma","Bagaimana urutan memakai sepatu sekolah?","shapes","📋",0,0,"=",2,25,"[""Pakai sepatu dulu → Pakai kaus kaki → Ikat tali sepatu"",""Pakai kaus kaki → Pakai sepatu → Ikat tali sepatu"",""Ikat tali sepatu → Pakai kaus kaki → Pakai sepatu""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_260","coding_algoritma","Ibu ingin membuat es teh manis. Urutan yang benar adalah...","shapes","📋",0,0,"=",2,25,"[""Tambah gula → Minum habis → Seduh teh"",""Seduh teh hangat → Tambah gula & es batu → Aduk rata"",""Masukkan es batu → Minum habis → Seduh teh""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_261","coding_algoritma","Siti ingin melukis gambar. Urutan yang tepat adalah...","shapes","📋",0,0,"=",3,25,"[""Warnai gambar → Gambar sketsa dengan pensil → Pajang lukisan"",""Pajang lukisan → Mewarnai → Gambar sketsa"",""Gambar sketsa dengan pensil → Mewarnai gambar → Pajang lukisan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_262","coding_algoritma","Urutan mandi yang bersih adalah...","shapes","📋",0,0,"=",2,25,"[""Keringkan dengan handuk → Basahi badan → Pakai baju"",""Basahi badan & pakai sabun → Bilas air bersih → Keringkan dengan handuk"",""Pakai baju bersih → Basahi badan & pakai sabun → Bilas air bersih""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_263","coding_algoritma","Langkah sebelum tidur malam adalah...","shapes","📋",0,0,"=",3,25,"[""Tidur nyenyak → Gosok gigi → Naik ke tempat tidur"",""Mimpi indah → Gosok gigi & cuci kaki → Naik ke tempat tidur"",""Gosok gigi & cuci kaki → Naik ke tempat tidur → Berdoa & tidur""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_264","coding_algoritma","Bagaimana cara membuat roti tawar oles mentega?","shapes","📋",0,0,"=",1,25,"[""Ambil selembar roti → Oleskan mentega dengan sendok/pisau roti → Roti siap dimakan"",""Oleskan mentega di piring → Makan piring → Ambil roti"",""Makan roti → Oleskan mentega → Ambil roti""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_265","coding_algoritma","Urutan merapikan tempat tidur setelah bangun tidur:","shapes","📋",0,0,"=",3,25,"[""Mandi dulu → Lipat selimut → Merapikan bantal"",""Tidur lagi → Lipat selimut → Buang bantal"",""Merapikan bantal → Melipat selimut → Mendorong kasur rapi""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_266","coding_algoritma","Langkah-langkah mewarnai gambar dengan rapi adalah...","shapes","📋",0,0,"=",3,25,"[""Mewarnai luar garis → Patahkan krayon → Simpan"",""Coret-coret tembok → Buang krayon → Ambil gambar"",""Pilih warna krayon → Mewarnai di dalam garis → Simpan kembali krayon""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_267","coding_algoritma","Urutan membuat jus buah yang benar adalah...","shapes","📋",0,0,"=",3,25,"[""Minum jus → Nyalakan blender → Kupas buah"",""Nyalakan blender → Minum jus → Potong buah"",""Kupas & potong buah → Masukkan blender & air → Nyalakan blender""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_268","coding_algoritma","Urutan menyeberang jalan raya yang aman adalah...","shapes","📋",0,0,"=",3,25,"[""Langsung lari tanpa melihat → Tengok kanan kiri → Tengok lagi"",""Mata dipejamkan → Berlari cepat → Berhenti di tengah jalan"",""Berdiri di pinggir → Tengok kanan dan kiri → Jalan menyeberang saat aman""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_269","coding_algoritma","Urutan memakai kaos kaki dan sepatu yang benar:","shapes","📋",0,0,"=",3,25,"[""Sepatu dulu → Baru kaus kaki di luar sepatu → Lepas sepatu"",""Ikat tali → Kaus kaki → Sepatu"",""Kaus kaki kanan & kiri → Sepatu kanan & kiri → Ikat tali""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_270","coding_algoritma","Langkah-langkah membuang sampah yang benar:","shapes","📋",0,0,"=",1,25,"[""Lihat sampah di lantai → Ambil sampah → Masukkan ke tempat sampah"",""Buang sampah di jalan → Biarkan saja → Sapu"",""Ambil tempat sampah → Lempar ke atap → Makan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_271","coding_algoritma","Urutan membuka pintu rumah yang terkunci:","shapes","📋",0,0,"=",1,25,"[""Masukkan kunci → Putar kunci → Tarik gagang pintu"",""Tarik gagang pintu → Buang kunci → Pukul pintu"",""Putar gagang → Lepas pintu → Masukkan kunci""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_272","coding_algoritma","Rani ingin mencuci tangan sebelum makan. Langkah mana yang urutannya benar?","shapes","📋",0,0,"=",2,25,"[""Makan → Pakai sabun → Cuci air"",""Basahi tangan dengan air → Pakai sabun & bilas → Keringkan dengan lap"",""Keringkan dengan lap → Pakai sabun → Basahi air""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_273","coding_algoritma","Uwaiz ingin menyikat gigi. Urutan yang paling tepat adalah...","shapes","📋",0,0,"=",2,25,"[""Kumur-kumur → Tidur → Oleskan pasta gigi"",""Oleskan pasta gigi → Sikat gigi → Kumur-kumur air bersih"",""Sikat gigi → Simpan sikat → Oleskan pasta gigi""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_274","coding_algoritma","Langkah menanam biji bunga yang benar adalah...","shapes","📋",0,0,"=",2,25,"[""Siram air → Petik bunga → Gali tanah"",""Gali tanah & tanam biji → Siram air → Tunggu tumbuh bunga"",""Petik bunga → Tanam biji → Siram""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_275","coding_algoritma","Bagaimana urutan memakai sepatu sekolah?","shapes","📋",0,0,"=",2,25,"[""Ikat tali sepatu → Pakai kaus kaki → Pakai sepatu"",""Pakai kaus kaki → Pakai sepatu → Ikat tali sepatu"",""Pakai sepatu dulu → Pakai kaus kaki → Ikat tali sepatu""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_276","coding_algoritma","Ibu ingin membuat es teh manis. Urutan yang benar adalah...","shapes","📋",0,0,"=",3,25,"[""Masukkan es batu → Minum habis → Seduh teh"",""Tambah gula → Minum habis → Seduh teh"",""Seduh teh hangat → Tambah gula & es batu → Aduk rata""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_277","coding_algoritma","Fatimah ingin melukis gambar. Urutan yang tepat adalah...","shapes","📋",0,0,"=",2,25,"[""Pajang lukisan → Mewarnai → Gambar sketsa"",""Gambar sketsa dengan pensil → Mewarnai gambar → Pajang lukisan"",""Warnai gambar → Gambar sketsa dengan pensil → Pajang lukisan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_278","coding_algoritma","Urutan mandi yang bersih adalah...","shapes","📋",0,0,"=",2,25,"[""Keringkan dengan handuk → Basahi badan → Pakai baju"",""Basahi badan & pakai sabun → Bilas air bersih → Keringkan dengan handuk"",""Pakai baju bersih → Basahi badan & pakai sabun → Bilas air bersih""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_279","coding_algoritma","Langkah sebelum tidur malam adalah...","shapes","📋",0,0,"=",2,25,"[""Tidur nyenyak → Gosok gigi → Naik ke tempat tidur"",""Gosok gigi & cuci kaki → Naik ke tempat tidur → Berdoa & tidur"",""Mimpi indah → Gosok gigi & cuci kaki → Naik ke tempat tidur""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_280","coding_algoritma","Bagaimana cara membuat roti tawar oles mentega?","shapes","📋",0,0,"=",3,25,"[""Makan roti → Oleskan mentega → Ambil roti"",""Oleskan mentega di piring → Makan piring → Ambil roti"",""Ambil selembar roti → Oleskan mentega dengan sendok/pisau roti → Roti siap dimakan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_281","coding_algoritma","Urutan merapikan tempat tidur setelah bangun tidur:","shapes","📋",0,0,"=",3,25,"[""Tidur lagi → Lipat selimut → Buang bantal"",""Mandi dulu → Lipat selimut → Merapikan bantal"",""Merapikan bantal → Melipat selimut → Mendorong kasur rapi""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_282","coding_algoritma","Langkah-langkah mewarnai gambar dengan rapi adalah...","shapes","📋",0,0,"=",1,25,"[""Pilih warna krayon → Mewarnai di dalam garis → Simpan kembali krayon"",""Mewarnai luar garis → Patahkan krayon → Simpan"",""Coret-coret tembok → Buang krayon → Ambil gambar""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_283","coding_algoritma","Urutan membuat jus buah yang benar adalah...","shapes","📋",0,0,"=",1,25,"[""Kupas & potong buah → Masukkan blender & air → Nyalakan blender"",""Nyalakan blender → Minum jus → Potong buah"",""Minum jus → Nyalakan blender → Kupas buah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_284","coding_algoritma","Urutan menyeberang jalan raya yang aman adalah...","shapes","📋",0,0,"=",3,25,"[""Mata dipejamkan → Berlari cepat → Berhenti di tengah jalan"",""Langsung lari tanpa melihat → Tengok kanan kiri → Tengok lagi"",""Berdiri di pinggir → Tengok kanan dan kiri → Jalan menyeberang saat aman""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_285","coding_algoritma","Urutan memakai kaos kaki dan sepatu yang benar:","shapes","📋",0,0,"=",2,25,"[""Sepatu dulu → Baru kaus kaki di luar sepatu → Lepas sepatu"",""Kaus kaki kanan & kiri → Sepatu kanan & kiri → Ikat tali"",""Ikat tali → Kaus kaki → Sepatu""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_286","coding_algoritma","Langkah-langkah membuang sampah yang benar:","shapes","📋",0,0,"=",3,25,"[""Ambil tempat sampah → Lempar ke atap → Makan"",""Buang sampah di jalan → Biarkan saja → Sapu"",""Lihat sampah di lantai → Ambil sampah → Masukkan ke tempat sampah""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_287","coding_algoritma","Urutan membuka pintu rumah yang terkunci:","shapes","📋",0,0,"=",3,25,"[""Tarik gagang pintu → Buang kunci → Pukul pintu"",""Putar gagang → Lepas pintu → Masukkan kunci"",""Masukkan kunci → Putar kunci → Tarik gagang pintu""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_288","coding_algoritma","Zaid ingin mencuci tangan sebelum makan. Langkah mana yang urutannya benar?","shapes","📋",0,0,"=",3,25,"[""Keringkan dengan lap → Pakai sabun → Basahi air"",""Makan → Pakai sabun → Cuci air"",""Basahi tangan dengan air → Pakai sabun & bilas → Keringkan dengan lap""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_289","coding_algoritma","Yusuf ingin menyikat gigi. Urutan yang paling tepat adalah...","shapes","📋",0,0,"=",1,25,"[""Oleskan pasta gigi → Sikat gigi → Kumur-kumur air bersih"",""Sikat gigi → Simpan sikat → Oleskan pasta gigi"",""Kumur-kumur → Tidur → Oleskan pasta gigi""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_290","coding_algoritma","Langkah menanam biji bunga yang benar adalah...","shapes","📋",0,0,"=",3,25,"[""Siram air → Petik bunga → Gali tanah"",""Petik bunga → Tanam biji → Siram"",""Gali tanah & tanam biji → Siram air → Tunggu tumbuh bunga""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_291","coding_algoritma","Bagaimana urutan memakai sepatu sekolah?","shapes","📋",0,0,"=",1,25,"[""Pakai kaus kaki → Pakai sepatu → Ikat tali sepatu"",""Pakai sepatu dulu → Pakai kaus kaki → Ikat tali sepatu"",""Ikat tali sepatu → Pakai kaus kaki → Pakai sepatu""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_292","coding_algoritma","Ibu ingin membuat es teh manis. Urutan yang benar adalah...","shapes","📋",0,0,"=",3,25,"[""Tambah gula → Minum habis → Seduh teh"",""Masukkan es batu → Minum habis → Seduh teh"",""Seduh teh hangat → Tambah gula & es batu → Aduk rata""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_293","coding_algoritma","Uwaiz ingin melukis gambar. Urutan yang tepat adalah...","shapes","📋",0,0,"=",3,25,"[""Pajang lukisan → Mewarnai → Gambar sketsa"",""Warnai gambar → Gambar sketsa dengan pensil → Pajang lukisan"",""Gambar sketsa dengan pensil → Mewarnai gambar → Pajang lukisan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_294","coding_algoritma","Urutan mandi yang bersih adalah...","shapes","📋",0,0,"=",1,25,"[""Basahi badan & pakai sabun → Bilas air bersih → Keringkan dengan handuk"",""Pakai baju bersih → Basahi badan & pakai sabun → Bilas air bersih"",""Keringkan dengan handuk → Basahi badan → Pakai baju""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_algoritma_295","coding_algoritma","Langkah sebelum tidur malam adalah...","shapes","📋",0,0,"=",2,25,"[""Tidur nyenyak → Gosok gigi → Naik ke tempat tidur"",""Gosok gigi & cuci kaki → Naik ke tempat tidur → Berdoa & tidur"",""Mimpi indah → Gosok gigi & cuci kaki → Naik ke tempat tidur""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_296","coding_algoritma","Bagaimana cara membuat roti tawar oles mentega?","shapes","📋",0,0,"=",2,25,"[""Oleskan mentega di piring → Makan piring → Ambil roti"",""Ambil selembar roti → Oleskan mentega dengan sendok/pisau roti → Roti siap dimakan"",""Makan roti → Oleskan mentega → Ambil roti""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_297","coding_algoritma","Urutan merapikan tempat tidur setelah bangun tidur:","shapes","📋",0,0,"=",3,25,"[""Mandi dulu → Lipat selimut → Merapikan bantal"",""Tidur lagi → Lipat selimut → Buang bantal"",""Merapikan bantal → Melipat selimut → Mendorong kasur rapi""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_algoritma_298","coding_algoritma","Langkah-langkah mewarnai gambar dengan rapi adalah...","shapes","📋",0,0,"=",2,25,"[""Mewarnai luar garis → Patahkan krayon → Simpan"",""Pilih warna krayon → Mewarnai di dalam garis → Simpan kembali krayon"",""Coret-coret tembok → Buang krayon → Ambil gambar""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_299","coding_algoritma","Urutan membuat jus buah yang benar adalah...","shapes","📋",0,0,"=",2,25,"[""Nyalakan blender → Minum jus → Potong buah"",""Kupas & potong buah → Masukkan blender & air → Nyalakan blender"",""Minum jus → Nyalakan blender → Kupas buah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_algoritma_300","coding_algoritma","Urutan menyeberang jalan raya yang aman adalah...","shapes","📋",0,0,"=",1,25,"[""Berdiri di pinggir → Tengok kanan dan kiri → Jalan menyeberang saat aman"",""Langsung lari tanpa melihat → Tengok kanan kiri → Tengok lagi"",""Mata dipejamkan → Berlari cepat → Berhenti di tengah jalan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_1","coding_pola","Perhatikan pola bentuk berikut: 🟦 Persegi - 🟡 Lingkaran - 🟦 Persegi - 🟡 Lingkaran - [...]. Bentuk selanjutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""🟦 Persegi"",""🔺 Segitiga"",""🟡 Lingkaran""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_2","coding_pola","Perhatikan pola buah berikut: 🍎 Apel - 🍌 Pisang - 🍎 Apel - 🍌 Pisang - [...]. Buah selanjutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""🍌 Pisang"",""🍎 Apel"",""🍊 Jeruk""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_3","coding_pola","Perhatikan pola hewan: 🐱 Kucing - 🐶 Anjing - 🐱 Kucing - 🐶 Anjing - [...]. Hewan berikutnya adalah?","shapes","🎨",0,0,"=",3,25,"[""🐰 Kelinci"",""🐶 Anjing"",""🐱 Kucing""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_pola_4","coding_pola","Perhatikan pola angka: 1 - 2 - 1 - 2 - 1 - [...]. Angka berikutnya adalah?","shapes","🎨",0,0,"=",1,25,"[""2"",""3"",""1""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_5","coding_pola","Perhatikan pola ukuran bola: ⚽ Besar - ⚽ Kecil - ⚽ Besar - ⚽ Kecil - [...]. Ukuran bola berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""⚽ Sedang"",""⚽ Besar"",""⚽ Kecil""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_6","coding_pola","Perhatikan pola emosi emoji: 😀 Senyum - 😢 Sedih - 😀 Senyum - 😢 Sedih - [...]. Gambar selanjutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""😢 Sedih"",""😀 Senyum"",""😡 Marah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_7","coding_pola","Perhatikan pola tepukan: 👏 Tepuk 1x - 👏 Tepuk 2x - 👏 Tepuk 1x - 👏 Tepuk 2x - [...]. Tepukan berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""Tepuk 3x"",""Tepuk 1x"",""Tepuk 2x""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_8","coding_pola","Perhatikan pola warna baju: ⚪ Putih - ⬛ Hitam - ⚪ Putih - ⬛ Hitam - [...]. Warna berikutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""🟥 Merah"",""⚪ Putih"",""⬛ Hitam""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_pola_9","coding_pola","Perhatikan pola bunga: 🌸 Pink - 🌼 Kuning - 🌸 Pink - 🌼 Kuning - 🌸 Pink - [...]. Bunga berikutnya berwarna?","shapes","🎨",0,0,"=",1,25,"[""🌼 Kuning"",""🌸 Pink"",""🌺 Merah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_pola_10","coding_pola","Perhatikan pola bentuk: 🔺 Segitiga - 🟩 Persegi - 🔺 Segitiga - 🟩 Persegi - [...]. Bentuk selanjutnya adalah?","shapes","🎨",0,0,"=",2,25,"[""⚪ Lingkaran"",""🔺 Segitiga"",""🟩 Persegi""]","Jawaban pilihan [2] adalah yang paling tepat!"
